source_dataset,source_dataset_id,program_year,program_type,ce_id,ce_name,county,region,claim_date,total_meals,reimbursement_amount,reimbursement_per_meal,data_quality_flags
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00757,SHALLOWATER ISD,LUBBOCK,1,2021-11-01T00:00:00.000,27136,89157.94,3.2855962558962264,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00910,FORT STOCKTON ISD,PECOS,1,2022-06-01T00:00:00.000,25843,85500.71,3.3084668962581745,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00020,CLAUDE ISD,ARMSTRONG,1,2022-01-01T00:00:00.000,3890,14105.06,3.6259794344473004,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00152,HARLINGEN CONS ISD,CAMERON,5,2021-11-01T00:00:00.000,369656,1194517.62,3.2314303568723357,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00573,SHARYLAND ISD,HIDALGO,5,2022-02-01T00:00:00.000,174814,608665.98,3.4817919617421946,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00211,COLUMBUS ISD,COLORADO,3,2022-04-01T00:00:00.000,22582,83138.38,3.6816216455584097,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00441,SABINE ISD,GREGG,2,2022-05-01T00:00:00.000,22208,77679.52,3.4978170028818445,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00847,MARTINSVILLE ISD,NACOGDOCHES,3,2022-04-01T00:00:00.000,9273,31653.49,3.413511269276394,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,01131,WHEELER ISD,WHEELER,1,2022-04-01T00:00:00.000,7147,24599.67,3.441957464670491,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00190,ROBERT LEE ISD,COKE,4,2022-02-01T00:00:00.000,4599,15414.03,3.35160469667319,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00875,BANQUETE ISD,NUECES,5,2022-04-01T00:00:00.000,20866,71309.86,3.417514617080418,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00587,WHITNEY ISD,HILL,2,2022-03-01T00:00:00.000,28602,101983.54,3.5656086986923987,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00828,SAINT JO ISD,MONTAGUE,2,2022-03-01T00:00:00.000,6279,21731.15,3.4609253065774808,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00016,ARANSAS COUNTY ISD,ARANSAS,5,2022-06-01T00:00:00.000,8295,28922.03,3.486682338758288,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00918,AMARILLO ISD,POTTER,1,2021-12-01T00:00:00.000,361459,1185561.78,3.279934321734969,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,01233,ST ANTHONY SCHOOL,NUECES,5,2022-04-01T00:00:00.000,2687,9175.39,3.414733903982136,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00041,SKIDMORE-TYNAN ISD,BEE,5,2022-05-01T00:00:00.000,15523,55390.95,3.5683147587450876,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00198,FARMERSVILLE ISD,COLLIN,2,2022-02-01T00:00:00.000,25647,92359.55,3.6011833742737944,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00746,GEORGE WEST ISD,LIVE OAK,5,2021-10-01T00:00:00.000,18736,61798.22,3.2983678479931684,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00794,CONNALLY ISD,MCLENNAN,2,2021-11-01T00:00:00.000,44595,143940.72,3.227732256979482,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,06748,"Houston Classical, Inc.",HARRIS,3,2021-12-01T00:00:00.000,1830,5732.46,3.1324918032786884,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00930,RIVERCREST ISD,RED RIVER,2,2021-12-01T00:00:00.000,11151,35293.83,3.165082055421039,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,01115,ROYAL ISD,WALLER,3,2022-06-01T00:00:00.000,14474,52070.58,3.5975252176316155,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00217,DE LEON ISD,COMANCHE,1,2021-12-01T00:00:00.000,8258,27916.72,3.380566723177525,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,01032,WHITE SETTLEMENT ISD,TARRANT,2,2022-07-01T00:00:00.000,2812,9427.64,3.3526458036984352,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00139,SNOOK ISD,BURLESON,3,2021-12-01T00:00:00.000,7336,24112.97,3.2869370229007635,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00094,BLANCO ISD,BLANCO,4,2022-04-01T00:00:00.000,18989,69494.33,3.659715098214756,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00326,RISING STAR ISD,EASTLAND,1,2021-11-01T00:00:00.000,4828,15145.03,3.1369159072079538,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00125,ALPINE ISD,BREWSTER,1,2021-12-01T00:00:00.000,9692,33956.19,3.5035276516714817,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,01097,UTOPIA ISD,UVALDE,4,2022-01-01T00:00:00.000,3165,11031.61,3.4855007898894157,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00766,STANTON ISD,MARTIN,1,2021-10-01T00:00:00.000,20403,67120.47,3.289735333039259,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00683,KAUFMAN ISD,KAUFMAN,2,2022-02-01T00:00:00.000,62377,223050.61,3.5758470269490354,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00674,HAWLEY ISD,JONES,1,2021-11-01T00:00:00.000,13491,43805.29,3.2470009636053665,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00554,EUSTACE ISD,HENDERSON,2,2021-10-01T00:00:00.000,45334,146559.67,3.2328863546124325,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00191,COLEMAN ISD,COLEMAN,1,2021-12-01T00:00:00.000,10707,33317.31,3.111731577472681,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00693,KERRVILLE ISD,KERR,4,2022-04-01T00:00:00.000,84739,303810.79,3.585253425223333,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00976,SNYDER ISD,SCURRY,1,2021-11-01T00:00:00.000,52764,164092.98,3.1099420059131226,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00442,SPRING HILL ISD,GREGG,2,2022-03-01T00:00:00.000,31281,112718.69,3.6034234839039674,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00556,TRINIDAD ISD,HENDERSON,2,2022-06-01T00:00:00.000,291,969.51,3.3316494845360825,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00106,TEXARKANA ISD,BOWIE,2,2022-06-01T00:00:00.000,33957,113365.45,3.3385001619695496,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00807,MIDLAND ISD,MIDLAND,1,2022-04-01T00:00:00.000,502392,1697234.0,3.378306183219478,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,01009,KRESS ISD,SWISHER,1,2022-01-01T00:00:00.000,3707,13053.59,3.5213353115727,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00891,STRAWN ISD,PALO PINTO,2,2022-05-01T00:00:00.000,2714,8885.62,3.273994104642594,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,01161,STOCKDALE ISD,WILSON,4,2022-02-01T00:00:00.000,16180,53690.28,3.318311495673671,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,01075,GROVETON ISD,TRINITY,3,2022-02-01T00:00:00.000,10995,38408.07,3.493230559345157,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00555,MALAKOFF ISD,HENDERSON,2,2022-03-01T00:00:00.000,27845,97567.05,3.503934279044712,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,01106,FRUITVALE ISD,VAN ZANDT,2,2022-03-01T00:00:00.000,10141,34023.93,3.3550862834040034,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00986,TEXHOMA ISD,SHERMAN,1,2022-04-01T00:00:00.000,2079,7371.87,3.5458730158730156,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00175,EAST CHAMBERS ISD,CHAMBERS,3,2022-05-01T00:00:00.000,34727,117513.55,3.3839246119733923,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00857,BURKEVILLE ISD,NEWTON,3,2022-02-01T00:00:00.000,3847,13580.75,3.530218351962568,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00617,DELL CITY ISD,HUDSPETH,1,2022-01-01T00:00:00.000,1452,4687.32,3.228181818181818,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00838,DAINGERFIELD-LONE STAR ISD,MORRIS,2,2022-05-01T00:00:00.000,21854,77460.06,3.544433970897776,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,01053,WALL ISD,TOM GREEN,4,2022-05-01T00:00:00.000,19974,71890.38,3.5991979573445483,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,01033,TEXAS COLLEGE PREPARATORY ACADEMIES,TAYLOR,1,2022-01-01T00:00:00.000,140619,490317.11,3.4868482210796548,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,01271,ST JOSEPH ALAMO CATHOLIC SCHOOL,POTTER,1,2022-01-01T00:00:00.000,2673,11039.49,4.13,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00236,CRANE ISD,CRANE,1,2022-02-01T00:00:00.000,12754,47577.06,3.730363807432962,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00079,HARLANDALE ISD,BEXAR,4,2021-10-01T00:00:00.000,291036,883120.45,3.0344027886584475,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00037,ST MARY ACADEMY,BEE,5,2021-12-01T00:00:00.000,8870,27332.03,3.0814013528748587,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00159,SANTA ROSA ISD,CAMERON,5,2022-04-01T00:00:00.000,24792,81519.12,3.2881219748305903,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00761,NEW HOME ISD,LYNN,1,2021-12-01T00:00:00.000,4484,16086.22,3.5874710080285457,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00234,COPPERAS COVE ISD,CORYELL,2,2022-03-01T00:00:00.000,126392,440171.28,3.482588138489778,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00609,LOVELADY ISD,HOUSTON,3,2022-05-01T00:00:00.000,10019,36052.71,3.5984339754466514,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,01179,GRAHAM ISD,YOUNG,2,2021-11-01T00:00:00.000,31116,104429.16,3.356124180485924,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,01128,WHARTON ISD,WHARTON,3,2022-02-01T00:00:00.000,37741,131216.25,3.4767560477994754,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00619,CADDO MILLS ISD,HUNT,2,2021-11-01T00:00:00.000,35626,121226.59,3.402756133161174,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,04171,ARLINGTON CLASSIC ACADEMY,TARRANT,2,2021-10-01T00:00:00.000,36463,108306.94,2.970324438471876,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00864,"GULF COAST COUNCIL OF LARAZA, INC.",NUECES,5,2022-06-01T00:00:00.000,2230,7273.9,3.2618385650224213,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00899,WEATHERFORD ISD,PARKER,2,2022-07-01T00:00:00.000,2843,10305.43,3.624843475202251,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00411,POST ISD,GARZA,1,2021-12-01T00:00:00.000,5638,18995.16,3.3691308974813765,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00801,D'HANIS ISD,MEDINA,4,2022-05-01T00:00:00.000,3316,12176.2,3.671954161640531,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00174,BARBERS HILL ISD,CHAMBERS,3,2022-01-01T00:00:00.000,54853,196561.29,3.5834191384245164,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00522,HOUSTON ISD,HARRIS,3,2021-11-01T00:00:00.000,3284712,10553431.81,3.2128941015224473,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00926,REAGAN COUNTY ISD,REAGAN,4,2022-02-01T00:00:00.000,13929,49590.93,3.5602649149256944,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00314,PATTON SPRINGS ISD,DICKENS,1,2021-11-01T00:00:00.000,2103,6906.77,3.2842463147883976,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00613,COAHOMA ISD,HOWARD,1,2022-04-01T00:00:00.000,15999,58954.91,3.684912182011376,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00458,TURKEY-QUITAQUE ISD,HALL,1,2021-12-01T00:00:00.000,2448,8020.25,3.2762459150326797,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00727,BUFFALO ISD,LEON,3,2021-12-01T00:00:00.000,11978,39218.78,3.2742344297879447,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00379,ROBY CONS ISD,FISHER,1,2021-11-01T00:00:00.000,6037,19668.48,3.2579890674175913,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00824,GOLD BURG ISD,MONTAGUE,2,2022-05-01T00:00:00.000,2168,7522.96,3.47,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,01085,GILMER ISD,UPSHUR,2,2022-03-01T00:00:00.000,58155,198813.11,3.4186761241509758,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00384,LAMAR CONSOLIDATED ISD,FORT BEND,3,2022-03-01T00:00:00.000,643288,2329796.08,3.6216998918058474,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,01168,DECATUR ISD,WISE,2,2022-05-01T00:00:00.000,56127,204638.91,3.6459976481907104,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00520,GALENA PARK ISD,HARRIS,3,2022-03-01T00:00:00.000,430552,1482408.24,3.4430411193073076,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00050,TEMPLE ISD,BELL,2,2022-05-01T00:00:00.000,155748,547907.08,3.5179076456840535,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00818,PRIDDY ISD,MILLS,2,2021-10-01T00:00:00.000,3220,10185.4,3.1631677018633537,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00192,SANTA ANNA ISD,COLEMAN,1,2022-02-01T00:00:00.000,4552,15549.04,3.415869947275923,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00300,PONDER ISD,DENTON,2,2021-12-01T00:00:00.000,18424,62627.39,3.399228723404255,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00708,NORTH LAMAR ISD,LAMAR,2,2022-03-01T00:00:00.000,34510,120369.66,3.4879646479281368,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00943,MUMFORD ISD,ROBERTSON,3,2022-02-01T00:00:00.000,15643,52183.51,3.3359016812631848,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00455,PETERSBURG ISD,HALE,1,2021-10-01T00:00:00.000,9813,29980.42,3.0551737491083255,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,01032,WHITE SETTLEMENT ISD,TARRANT,2,2022-03-01T00:00:00.000,111034,407136.18,3.6667703586288884,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,01070,MANOR ISD,TRAVIS,4,2022-07-01T00:00:00.000,10138,34176.98,3.3711757743144606,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,01166,BRIDGEPORT ISD,WISE,2,2022-06-01T00:00:00.000,3008,10923.52,3.631489361702128,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00303,ARGYLE ISD,DENTON,2,2021-11-01T00:00:00.000,25402,87740.37,3.454073301314857,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00838,DAINGERFIELD-LONE STAR ISD,MORRIS,2,2022-04-01T00:00:00.000,23703,84054.51,3.546154917099101,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00829,"TEXAS SERENITY ACADEMY (CONROE,TX)",MONTGOMERY,3,2022-02-01T00:00:00.000,7882,26588.02,3.3732580563308807,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00858,NEWTON ISD,NEWTON,3,2022-04-01T00:00:00.000,27213,88453.69,3.2504203873148865,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00717,COTULLA ISD,LA SALLE,4,2022-02-01T00:00:00.000,27580,94679.16,3.432891950688905,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00692,HUNT ISD,KERR,4,2021-12-01T00:00:00.000,2171,7830.63,3.606923076923077,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00177,JACKSONVILLE ISD,CHEROKEE,2,2022-02-01T00:00:00.000,75668,276833.64,3.658529893746366,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00880,ADRIAN ISD,OLDHAM,1,2021-10-01T00:00:00.000,2810,9094.99,3.2366512455516014,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00643,KIRBYVILLE ISD,JASPER,3,2022-02-01T00:00:00.000,25655,91070.83,3.549827713895927,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00780,HARMONY PUBLIC SCHOOLS,MCLENNAN,2,2022-03-01T00:00:00.000,104301,387475.93,3.7149780922522315,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00958,HEMPHILL ISD,SABINE,3,2021-11-01T00:00:00.000,14747,49125.4,3.3312131280938497,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,01172,MINEOLA ISD,WOOD,2,2022-02-01T00:00:00.000,21114,77471.54,3.669202424931325,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00079,HARLANDALE ISD,BEXAR,4,2022-05-01T00:00:00.000,370941,1185887.61,3.1969709738206347,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00935,AUSTWELL-TIVOLI ISD,REFUGIO,5,2022-05-01T00:00:00.000,2450,8448.26,3.448269387755102,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,01327,ST PETER - ST JOSEPH CHILDREN'S HOME,BEXAR,4,2022-05-01T00:00:00.000,1753,5581.97,3.1842384483742157,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,01140,HARROLD ISD,WILBARGER,2,2021-10-01T00:00:00.000,2840,8567.67,3.0167852112676057,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,01112,HUNTSVILLE ISD,WALKER,3,2021-12-01T00:00:00.000,78215,255723.99,3.26950060730039,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00984,TIMPSON ISD,SHELBY,3,2021-10-01T00:00:00.000,16566,52276.45,3.1556471085355544,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00354,PREMIER HIGH SCHOOL,ERATH,2,2021-11-01T00:00:00.000,19440,59074.93,3.0388338477366257,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00158,SANTA MARIA ISD,CAMERON,5,2022-03-01T00:00:00.000,17680,57213.6,3.2360633484162897,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00858,NEWTON ISD,NEWTON,3,2021-11-01T00:00:00.000,27267,84242.65,3.0895459713206437,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00023,LYTLE ISD,ATASCOSA,4,2022-07-01T00:00:00.000,605,1982.97,3.277636363636364,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00748,LLANO ISD,LLANO,4,2021-11-01T00:00:00.000,40963,130863.51,3.1946759270561236,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00374,FLATONIA ISD,FAYETTE,4,2022-01-01T00:00:00.000,8627,32361.19,3.7511521965920944,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00968,ODEM-EDROY ISD,SAN PATRICIO,5,2021-11-01T00:00:00.000,15853,52229.09,3.2945871443890744,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00173,ANAHUAC ISD,CHAMBERS,3,2022-06-01T00:00:00.000,2163,5189.42,2.3991770688858067,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00900,MILLSAP ISD,PARKER,2,2022-01-01T00:00:00.000,20077,73716.73,3.671700453254968,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00939,BREMOND ISD,ROBERTSON,3,2021-11-01T00:00:00.000,7502,25520.21,3.401787523327113,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00718,HALLETTSVILLE ISD,LAVACA,3,2022-03-01T00:00:00.000,19967,72289.15,3.620431211498973,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00432,WHITEWRIGHT ISD,GRAYSON,2,2021-12-01T00:00:00.000,10297,34050.54,3.306840827425464,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00270,CityScape Schools Inc.,DALLAS,2,2021-11-01T00:00:00.000,32754,102936.31,3.1427095927214994,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00731,LEON ISD,LEON,3,2022-02-01T00:00:00.000,11148,39969.24,3.5853283100107642,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00431,WHITESBORO ISD,GRAYSON,2,2021-12-01T00:00:00.000,35226,111040.38,3.152227899846704,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00406,TEXAS CITY ISD,GALVESTON,3,2022-07-01T00:00:00.000,9915,33710.07,3.399906202723147,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00943,MUMFORD ISD,ROBERTSON,3,2022-05-01T00:00:00.000,17127,56920.27,3.3234232498394345,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,01722,MERIDIAN WORLD SCHOOL LLC,WILLIAMSON,4,2021-12-01T00:00:00.000,14662,52834.45,3.6034954303642066,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00990,ARP ISD,SMITH,2,2022-01-01T00:00:00.000,15141,54186.41,3.5787867379961695,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00214,NEW BRAUNFELS ISD,COMAL,4,2022-05-01T00:00:00.000,141751,516411.47,3.6430887260054603,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00589,BLUM ISD,HILL,2,2022-02-01T00:00:00.000,8152,27697.84,3.397674190382728,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00461,GRUVER ISD,HANSFORD,1,2022-06-01T00:00:00.000,330,1362.9,4.13,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,01149,GRANGER ISD,WILLIAMSON,4,2021-10-01T00:00:00.000,11237,37390.27,3.327424579514105,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00016,ARANSAS COUNTY ISD,ARANSAS,5,2021-12-01T00:00:00.000,40248,136128.95,3.382253776585172,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00894,CARTHAGE ISD,PANOLA,2,2022-05-01T00:00:00.000,54446,172626.94,3.1706083091503507,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00912,BIG SANDY ISD-DALLARDSVILLE,POLK,3,2022-02-01T00:00:00.000,11901,40252.57,3.3822846819594994,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00745,DARROUZETT ISD,LIPSCOMB,1,2022-04-01T00:00:00.000,3649,12183.97,3.338988764044944,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,07057,"Prelude Preparatory, Inc.",BEXAR,4,2022-03-01T00:00:00.000,903,3074.67,3.404950166112957,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00805,MENARD ISD,MENARD,4,2022-02-01T00:00:00.000,4346,14772.18,3.3990289921767145,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00781,CRAWFORD ISD,MCLENNAN,2,2021-12-01T00:00:00.000,5160,17774.14,3.4446007751937984,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00378,ROUND TOP-CARMINE ISD,FAYETTE,4,2022-02-01T00:00:00.000,4249,15355.41,3.6138879736408565,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,01091,MCCAMEY ISD,UPTON,1,2021-10-01T00:00:00.000,7881,26178.79,3.3217599289430275,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00664,BURLESON ISD,JOHNSON,2,2021-10-01T00:00:00.000,238382,810188.67,3.398699020899229,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00574,LA JOYA ISD,HIDALGO,5,2022-01-01T00:00:00.000,407299,1376689.83,3.3800471643681917,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00904,GARNER ISD,PARKER,2,2022-03-01T00:00:00.000,8003,25208.07,3.1498275646632514,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00443,WHITE OAK ISD,GREGG,2,2021-12-01T00:00:00.000,15573,54392.46,3.49274128298979,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00517,CYPRESS-FAIRBANKS ISD,HARRIS,3,2022-06-01T00:00:00.000,180897,621632.45,3.436388939562292,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00013,DIBOLL ISD,ANGELINA,3,2022-03-01T00:00:00.000,33683,120403.75,3.5746147908440458,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00673,HAMLIN ISD,JONES,1,2022-05-01T00:00:00.000,6516,22081.64,3.3888336402701045,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00779,RAPOPORT ACADEMY,MCLENNAN,2,2021-12-01T00:00:00.000,10601,36581.86,3.4507933213847752,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00282,LANCASTER ISD,DALLAS,2,2021-10-01T00:00:00.000,157515,510231.1,3.2392540392978444,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00025,POTEET ISD,ATASCOSA,4,2022-02-01T00:00:00.000,39382,133206.38,3.382417855873242,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00964,ARANSAS PASS ISD,SAN PATRICIO,5,2022-05-01T00:00:00.000,31261,111203.45,3.5572582450977257,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,06934,WESTBROOK ISD,MITCHELL,1,2022-05-01T00:00:00.000,3350,11992.78,3.5799343283582092,ok
