source_dataset_id,source_label,ce_id,site_id,program_year,meal_service_type_public,rural_urban_status,sfsp_site_type_public,meal_types_served,breakfast_time,lunch_time,supper_time,am_snack_time,pm_snack_time,breakfast_meal_service_method,lunch_meal_service_method,supper_meal_service_method,am_snack_meal_service_method,pm_snack_meal_service_method,non_congregate_status_verified,non_congregate_source,rural_urban_source
82b8-iuvu,TX Open Data 82b8-iuvu,00151,1072,2023,Congregate,,Open Restricted,"Breakfast, Lunch",7:30 AM - 8:00 AM,11:30 AM - 12:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00151,1124,2023,Congregate,,Open,"Breakfast, Lunch",8:00 AM - 8:30 AM,11:30 AM - 12:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00151,1125,2023,Congregate,,Open,"Breakfast, Lunch",8:00 AM - 8:30 AM,11:30 AM - 12:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00151,1126,2023,Congregate,,Open,"Breakfast, Lunch",8:00 AM - 8:30 AM,11:30 AM - 12:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00151,1127,2023,Congregate,,Open,"Breakfast, Lunch",8:45 AM - 9:15 AM,12:15 PM - 12:45 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00151,1128,2023,Congregate,,Open,"Breakfast, Lunch",8:00 AM - 8:30 AM,12:30 PM - 1:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00151,1129,2023,Congregate,,Open Restricted,Lunch,,12:00 PM - 1:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00151,1130,2023,Congregate,,Open Restricted,Lunch,,12:00 PM - 1:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00151,1131,2023,Congregate,,Open,"Breakfast, Lunch",7:30 AM - 8:00 AM,12:30 PM - 1:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00151,1132,2023,Congregate,,Open,"Breakfast, Lunch",7:30 AM - 8:00 AM,11:00 AM - 11:30 AM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00151,1133,2023,Congregate,,Open,"Breakfast, Lunch",8:30 AM - 9:00 AM,12:30 PM - 1:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00151,1134,2023,Congregate,,Open,"Breakfast, Lunch",8:45 AM - 9:15 AM,12:15 PM - 12:45 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00151,1135,2023,Congregate,,Open,Lunch,,12:30 PM - 1:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00151,1136,2023,Congregate,,Open,"Breakfast, Lunch",8:00 AM - 8:30 AM,12:00 PM - 12:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00151,1137,2023,Congregate,,Open,"Breakfast, Lunch",8:00 AM - 8:30 AM,12:15 PM - 12:45 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00151,1138,2023,Congregate,,Open,"Breakfast, Lunch",8:00 AM - 8:30 AM,12:15 PM - 12:45 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00151,1139,2023,Congregate,,Open Restricted,"Breakfast, Lunch",6:30 AM - 7:00 AM,11:00 AM - 11:30 AM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00152,0001,2023,Congregate,,Open,"Breakfast, Lunch",6:30 AM - 8:00 AM,10:00 AM - 10:30 AM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00152,0002,2023,Congregate,,Open,"Breakfast, Lunch",7:00 AM - 8:30 AM,11:00 AM - 12:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00152,0003,2023,Congregate,,Open,Lunch,,10:30 AM - 11:00 AM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00152,0005,2023,Congregate,,Open,"Breakfast, Lunch",8:00 AM - 8:30 AM,12:00 PM - 12:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00152,0007,2023,Congregate,,Open,"Breakfast, Lunch",7:30 AM - 8:30 AM,11:30 AM - 12:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00152,0008,2023,Congregate,,Open,"Breakfast, Lunch",7:30 AM - 8:30 AM,11:00 AM - 12:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00152,0041,2023,Congregate,,Open,"Breakfast, Lunch",7:30 AM - 8:30 AM,11:30 AM - 12:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00152,0042,2023,Congregate,,Open,"Breakfast, Lunch",7:30 AM - 8:30 AM,11:00 AM - 12:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00152,0043,2023,Congregate,,Open,"Breakfast, Lunch",7:30 AM - 9:00 AM,11:00 AM - 12:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00152,0044,2023,Congregate,,Open,"Breakfast, Lunch",7:30 AM - 8:30 AM,11:00 AM - 12:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00152,0045,2023,Congregate,,Open,"Breakfast, Lunch",7:30 AM - 8:30 AM,11:00 AM - 12:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00152,0102,2023,Congregate,,Open,"Breakfast, Lunch",7:30 AM - 8:00 AM,10:30 AM - 11:00 AM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00152,0103,2023,Congregate,,Open,"Breakfast, Lunch",7:30 AM - 8:00 AM,11:15 AM - 11:45 AM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00152,0104,2023,Congregate,,Open,"Breakfast, Lunch",7:30 AM - 8:30 AM,11:30 AM - 12:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00152,0105,2023,Congregate,,Open,"Breakfast, Lunch",7:15 AM - 8:15 AM,11:30 AM - 12:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00152,0106,2023,Congregate,,Open,"Breakfast, Lunch",7:30 AM - 8:30 AM,11:30 AM - 12:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00152,0107,2023,Congregate,,Open,"Breakfast, Lunch",7:15 AM - 8:15 AM,11:00 AM - 12:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00152,0108,2023,Congregate,,Open,"Breakfast, Lunch",7:30 AM - 8:30 AM,11:30 AM - 12:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00152,0109,2023,Congregate,,Open,"Breakfast, Lunch",7:30 AM - 8:30 AM,1:15 PM - 1:45 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00152,0110,2023,Congregate,,Open,"Breakfast, Lunch",7:30 AM - 8:30 AM,11:30 AM - 12:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00152,0111,2023,Congregate,,Open,"Breakfast, Lunch",7:30 AM - 8:30 AM,11:00 AM - 12:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00152,0112,2023,Congregate,,Open,"Breakfast, Lunch",7:30 AM - 8:30 AM,11:00 AM - 12:15 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00152,0114,2023,Congregate,,Open,"Breakfast, Lunch",7:30 AM - 8:00 AM,11:30 AM - 12:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00152,0116,2023,Congregate,,Open,"Breakfast, Lunch",7:30 AM - 8:30 AM,12:30 PM - 1:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00152,0117,2023,Congregate,,Open,"Breakfast, Lunch",7:30 AM - 8:30 AM,11:30 AM - 12:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00152,0120,2023,Congregate,,Open,"Breakfast, Lunch",7:30 AM - 8:30 AM,11:30 AM - 12:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00152,0122,2023,Congregate,,Open,"Breakfast, Lunch",7:30 AM - 8:30 AM,11:30 AM - 12:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00152,0123,2023,Congregate,,Open,"Breakfast, Lunch",7:30 AM - 8:30 AM,11:00 AM - 12:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00152,1146,2023,Congregate,,Open,"Breakfast, Lunch",9:00 AM - 9:30 AM,12:00 PM - 1:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00152,1239,2023,Congregate,,Open,"Breakfast, Lunch",7:45 AM - 8:15 AM,11:30 AM - 12:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00152,1244,2023,Congregate,,Open,Lunch,,1:00 PM - 1:45 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00152,1248,2023,Congregate,,Open,Breakfast,8:45 AM - 9:15 AM,,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00153,0001,2023,Congregate,,Open,"Breakfast, Lunch",7:00 AM - 8:30 AM,10:30 AM - 12:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00153,0101,2023,Congregate,,Open,"Breakfast, Lunch",7:00 AM - 8:30 AM,10:30 AM - 12:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00154,0001,2023,Congregate,,Open,"Breakfast, Lunch",7:00 AM - 8:30 AM,10:45 AM - 1:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00154,0002,2023,Congregate,,Open,"Breakfast, Lunch",7:30 AM - 8:30 AM,11:15 AM - 1:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00154,0110,2023,Congregate,,Open,"Breakfast, Lunch",7:30 AM - 8:00 AM,11:30 AM - 1:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00154,1003,2023,Congregate,,Open,Lunch,,11:30 AM - 1:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00154,1011,2023,Congregate,,Open,"Breakfast, Lunch",7:30 AM - 8:15 AM,10:40 AM - 12:15 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00154,1013,2023,Congregate,,Open,Dinner,,,6:00 PM - 7:00 PM,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00154,1054,2023,Congregate,,Open,Lunch,,11:30 AM - 12:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00154,1055,2023,Congregate,,Open Restricted,Lunch,,12:00 PM - 1:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00154,1056,2023,Congregate,,Open,"Breakfast, Lunch, Dinner",7:30 AM - 8:30 AM,11:00 AM - 12:00 PM,5:00 PM - 6:00 PM,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00154,1057,2023,Congregate,,Open,"Breakfast, Lunch",9:00 AM - 9:30 AM,12:30 PM - 1:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00155,0001,2023,Congregate,,Open,"Breakfast, Lunch",7:00 AM - 8:30 AM,11:00 AM - 1:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00155,0041,2023,Congregate,,Open,"Breakfast, Lunch",7:00 AM - 8:30 AM,11:00 AM - 1:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00155,0101,2023,Congregate,,Open,"Breakfast, Lunch",7:00 AM - 8:30 AM,11:00 AM - 1:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00155,1247,2023,Congregate,,Open,"Breakfast, Lunch",8:00 AM - 9:00 AM,11:30 AM - 1:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00156,0001,2023,Congregate,,Open,"Breakfast, Lunch",7:00 AM - 8:15 AM,10:30 AM - 12:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00156,0041,2023,Congregate,,Open,"Breakfast, Lunch",7:30 AM - 9:00 AM,12:00 PM - 1:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00156,0102,2023,Congregate,,Open,"Breakfast, Lunch",7:00 AM - 8:15 AM,10:30 AM - 12:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00156,1203,2023,Congregate,,Open,"Breakfast, Lunch",8:00 AM - 9:00 AM,12:30 PM - 1:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00156,1206,2023,Congregate,,Open,Lunch,,11:55 AM - 12:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00156,1215,2023,Congregate,,Open,Breakfast,8:30 AM - 9:00 AM,,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00156,1216,2023,Congregate,,Open,Lunch,,2:00 PM - 2:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00157,0001,2023,Congregate,,Open,"Breakfast, Lunch",7:30 AM - 8:30 AM,11:00 AM - 12:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00157,0007,2023,Congregate,,Open,"Breakfast, Lunch",7:30 AM - 8:30 AM,11:00 AM - 12:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00157,0041,2023,Congregate,,Open,"Breakfast, Lunch",7:30 AM - 8:30 AM,11:00 AM - 12:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00157,0042,2023,Congregate,,Open,"Breakfast, Lunch",7:00 AM - 8:00 AM,11:00 AM - 12:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00157,0101,2023,Congregate,,Open,"Breakfast, Lunch",7:00 AM - 8:00 AM,11:00 AM - 12:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00157,0114,2023,Congregate,,Open,"Breakfast, Lunch",7:00 AM - 8:00 AM,11:00 AM - 12:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00157,1014,2023,Congregate,,Open,Lunch,,12:00 PM - 12:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00157,1078,2023,Congregate,,Open,"Breakfast, Lunch",8:00 AM - 8:30 AM,12:00 PM - 12:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00157,1079,2023,Congregate,,Open Restricted,Lunch,,12:30 PM - 1:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00157,1080,2023,Congregate,,Open,"Breakfast, Lunch",7:30 AM - 8:30 AM,11:00 AM - 12:15 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00157,1081,2023,Congregate,,Open,"Breakfast, Lunch",8:30 AM - 9:00 AM,12:00 PM - 12:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00158,0101,2023,Congregate,,Open,"Breakfast, Lunch",7:30 AM - 8:30 AM,11:30 AM - 12:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00159,0001,2023,Congregate,,Open,"Breakfast, Lunch",7:00 AM - 8:30 AM,11:00 AM - 12:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00160,0001,2023,Congregate,,Open,"Breakfast, Lunch",7:30 AM - 8:30 AM,11:00 AM - 12:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00160,0003,2023,Congregate,,Open,"Breakfast, Lunch",7:30 AM - 8:30 AM,11:00 AM - 12:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00160,0004,2023,Congregate,,Open,"Breakfast, Lunch",7:30 AM - 8:30 AM,11:00 AM - 12:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00160,0042,2023,Congregate,,Open,"Breakfast, Lunch",7:30 AM - 8:30 AM,11:00 AM - 12:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00161,0002,2023,Congregate,,Open,"Breakfast, Lunch",7:30 AM - 8:30 AM,11:00 AM - 12:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00161,0103,2023,Congregate,,Open,"Breakfast, Lunch",7:30 AM - 8:30 AM,11:00 AM - 12:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00161,0104,2023,Congregate,,Open,"Breakfast, Lunch",7:30 AM - 8:30 AM,11:00 AM - 12:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00165,0001,2023,Congregate,,Open,"Breakfast, Lunch",8:00 AM - 8:30 AM,11:30 AM - 12:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00165,0042,2023,Congregate,,Open,"Breakfast, Lunch",8:00 AM - 8:30 AM,11:00 AM - 12:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00165,0106,2023,Congregate,,Open,"Breakfast, Lunch",8:00 AM - 8:30 AM,11:30 AM - 12:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00167,0101,2023,Congregate,,Open,"Breakfast, Lunch",8:00 AM - 8:30 AM,11:00 AM - 12:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00170,0102,2023,Congregate,,Open,"Breakfast, Lunch",8:00 AM - 9:00 AM,12:00 PM - 1:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00173,0001,2023,Congregate,,Open,"Breakfast, Lunch",8:30 AM - 10:30 AM,11:30 AM - 1:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00175,0101,2023,Congregate,,Open,"Breakfast, Lunch",8:30 AM - 9:30 AM,11:30 AM - 1:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00175,0103,2023,Congregate,,Open,"Breakfast, Lunch",8:30 AM - 9:30 AM,11:30 AM - 1:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00176,0001,2023,Congregate,,Open,"Breakfast, Lunch",7:15 AM - 7:45 AM,11:45 AM - 12:15 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00176,0041,2023,Congregate,,Open,"Breakfast, Lunch",7:15 AM - 7:45 AM,11:45 AM - 12:15 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00176,0101,2023,Congregate,,Open,"Breakfast, Lunch",7:15 AM - 7:45 AM,11:45 AM - 12:15 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00177,0002,2023,Congregate,,Open,"Breakfast, Lunch",7:00 AM - 8:15 AM,10:40 AM - 12:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00177,0104,2023,Congregate,,Open,"Breakfast, Lunch",7:00 AM - 8:00 AM,11:00 AM - 12:25 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00178,0103,2023,Congregate,,Open,Lunch,,11:30 AM - 12:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00179,0001,2023,Congregate,,Open,"Breakfast, Lunch",7:00 AM - 8:15 AM,11:00 AM - 12:15 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00191,0001,2023,Congregate,,Open,"Breakfast, Lunch",7:45 AM - 9:00 AM,10:45 AM - 12:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00191,0041,2023,Congregate,,Open,"Breakfast, Lunch",7:45 AM - 9:00 AM,10:45 AM - 12:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00191,0102,2023,Congregate,,Open,"Breakfast, Lunch",7:45 AM - 9:00 AM,10:45 AM - 12:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00192,0001,2023,Congregate,,Open,"Breakfast, Lunch",7:30 AM - 8:00 AM,11:00 AM - 12:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00192,0101,2023,Congregate,,Open,"Breakfast, Lunch",7:30 AM - 8:00 AM,11:00 AM - 12:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00193,0001,2023,Congregate,,Open,"AM Snack, Lunch",,12:00 PM - 1:00 PM,,9:00 AM - 9:30 AM,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
82b8-iuvu,TX Open Data 82b8-iuvu,00198,0041,2023,Congregate,,Open,"Breakfast, Lunch",7:00 AM - 8:45 AM,11:00 AM - 1:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 82b8-iuvu),
