programyear,reporttype,ceid,cename,typeofagency,typeoforg,esc,tdaregion,countydistrictcode,cecounty,sitecount,covidmealsitecount,regularmealsitecount,claimdate,breakfastmealsreimbursed,amsnackmealsreimbursed,lunchmealsreimbursed,pmsnackmealsreimbursed,suppermealsreimbursed,breakfastreimbursement,amsnackreimbursement,lunchreimbursement,pmsnackreimbursement,supperreimbursement,totalreimbursement
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00165,ATLANTA ISD,Educational Institution,Public,8,2,034-901,CASS,1,1,0,2020-06-01T00:00:00.000,2607,0,2607,0,0,5735.4000,0.0000,9124.5000,0.0000,0.0000,14859.9000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00166,AVINGER ISD,Educational Institution,Public,8,2,034-902,CASS,2,2,0,2020-03-01T00:00:00.000,188,0,188,0,0,413.6000,0.0000,658.0000,0.0000,0.0000,1071.6000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00167,HUGHES SPRINGS ISD,Educational Institution,Public,8,2,034-903,CASS,11,11,0,2020-03-01T00:00:00.000,0,0,2973,0,0,0.0000,0.0000,10405.5000,0.0000,0.0000,10405.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00167,HUGHES SPRINGS ISD,Educational Institution,Public,8,2,034-903,CASS,11,11,0,2020-04-01T00:00:00.000,0,0,12001,0,0,0.0000,0.0000,42003.5000,0.0000,0.0000,42003.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00167,HUGHES SPRINGS ISD,Educational Institution,Public,8,2,034-903,CASS,11,11,0,2020-05-01T00:00:00.000,0,0,7985,0,0,0.0000,0.0000,27947.5000,0.0000,0.0000,27947.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00167,HUGHES SPRINGS ISD,Educational Institution,Public,8,2,034-903,CASS,1,1,0,2020-06-01T00:00:00.000,0,0,552,0,0,0.0000,0.0000,1932.0000,0.0000,0.0000,1932.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00169,QUEEN CITY ISD,Educational Institution,Public,8,2,034-907,CASS,2,2,0,2020-03-01T00:00:00.000,2954,0,4125,0,0,6498.8000,0.0000,14437.5000,0.0000,0.0000,20936.3000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00169,QUEEN CITY ISD,Educational Institution,Public,8,2,034-907,CASS,2,2,0,2020-04-01T00:00:00.000,8966,0,8966,0,0,19725.2000,0.0000,31381.0000,0.0000,0.0000,51106.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00169,QUEEN CITY ISD,Educational Institution,Public,8,2,034-907,CASS,2,2,0,2020-05-01T00:00:00.000,5940,0,5940,0,0,13068.0000,0.0000,20790.0000,0.0000,0.0000,33858.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00170,DIMMITT ISD,Educational Institution,Public,16,1,035-901,CASTRO,1,1,0,2020-03-01T00:00:00.000,2277,0,2277,0,0,5009.4000,0.0000,7969.5000,0.0000,0.0000,12978.9000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00170,DIMMITT ISD,Educational Institution,Public,16,1,035-901,CASTRO,5,5,0,2020-04-01T00:00:00.000,9428,0,9428,0,0,20741.6000,0.0000,32998.0000,0.0000,0.0000,53739.6000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00170,DIMMITT ISD,Educational Institution,Public,16,1,035-901,CASTRO,5,5,0,2020-05-01T00:00:00.000,11625,0,11625,0,0,25575.0000,0.0000,40687.5000,0.0000,0.0000,66262.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00170,DIMMITT ISD,Educational Institution,Public,16,1,035-901,CASTRO,1,1,0,2020-06-01T00:00:00.000,12295,0,12295,0,0,27049.0000,0.0000,43032.5000,0.0000,0.0000,70081.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00172,NAZARETH ISD,Educational Institution,Public,16,1,035-903,CASTRO,1,1,0,2020-03-01T00:00:00.000,191,0,191,0,0,351.4400,0.0000,664.6800,0.0000,0.0000,1016.1200
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00172,NAZARETH ISD,Educational Institution,Public,16,1,035-903,CASTRO,1,1,0,2020-04-01T00:00:00.000,658,0,658,0,0,1210.7200,0.0000,2289.8400,0.0000,0.0000,3500.5600
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00172,NAZARETH ISD,Educational Institution,Public,16,1,035-903,CASTRO,1,1,0,2020-05-01T00:00:00.000,434,0,434,0,0,798.5600,0.0000,1510.3200,0.0000,0.0000,2308.8800
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00173,ANAHUAC ISD,Educational Institution,Public,4,3,036-901,CHAMBERS,1,1,0,2020-03-01T00:00:00.000,3187,0,3941,0,0,7011.4000,0.0000,13793.5000,0.0000,0.0000,20804.9000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00173,ANAHUAC ISD,Educational Institution,Public,4,3,036-901,CHAMBERS,1,1,0,2020-04-01T00:00:00.000,8863,0,8863,8863,0,19498.6000,0.0000,31020.5000,8331.2200,0.0000,58850.3200
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00173,ANAHUAC ISD,Educational Institution,Public,4,3,036-901,CHAMBERS,1,1,0,2020-05-01T00:00:00.000,6448,0,6448,6448,0,14185.6000,0.0000,22568.0000,6061.1200,0.0000,42814.7200
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00173,ANAHUAC ISD,Educational Institution,Public,4,3,036-901,CHAMBERS,1,1,0,2020-06-01T00:00:00.000,4036,0,4036,4036,0,8879.2000,0.0000,14126.0000,3793.8400,0.0000,26799.0400
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00174,BARBERS HILL ISD,Educational Institution,Public,4,3,036-902,CHAMBERS,2,2,0,2020-03-01T00:00:00.000,2605,0,2605,0,0,4793.2000,0.0000,9065.4000,0.0000,0.0000,13858.6000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00174,BARBERS HILL ISD,Educational Institution,Public,4,3,036-902,CHAMBERS,2,2,0,2020-04-01T00:00:00.000,4759,0,4759,0,0,8756.5600,0.0000,16561.3200,0.0000,0.0000,25317.8800
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00174,BARBERS HILL ISD,Educational Institution,Public,4,3,036-902,CHAMBERS,2,2,0,2020-05-01T00:00:00.000,3092,0,3092,0,0,5689.2800,0.0000,10760.1600,0.0000,0.0000,16449.4400
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00175,EAST CHAMBERS ISD,Educational Institution,Public,5,3,036-903,CHAMBERS,1,1,0,2020-03-01T00:00:00.000,2832,0,2832,0,0,6230.4000,0.0000,9912.0000,0.0000,0.0000,16142.4000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00175,EAST CHAMBERS ISD,Educational Institution,Public,5,3,036-903,CHAMBERS,1,1,0,2020-04-01T00:00:00.000,2986,0,2986,0,0,6569.2000,0.0000,10451.0000,0.0000,0.0000,17020.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00175,EAST CHAMBERS ISD,Educational Institution,Public,5,3,036-903,CHAMBERS,1,1,0,2020-05-01T00:00:00.000,3292,0,3292,0,0,7242.4000,0.0000,11522.0000,0.0000,0.0000,18764.4000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00175,EAST CHAMBERS ISD,Educational Institution,Public,5,3,036-903,CHAMBERS,2,0,2,2020-06-01T00:00:00.000,599,0,960,0,0,1317.8000,0.0000,3360.0000,0.0000,0.0000,4677.8000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00175,EAST CHAMBERS ISD,Educational Institution,Public,5,3,036-903,CHAMBERS,2,0,2,2020-07-01T00:00:00.000,146,0,191,0,0,329.9600,0.0000,687.6000,0.0000,0.0000,1017.5600
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00176,ALTO ISD,Educational Institution,Public,7,2,037-901,CHEROKEE,1,1,0,2020-03-01T00:00:00.000,3336,0,3336,0,0,7339.2000,0.0000,11676.0000,0.0000,0.0000,19015.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00176,ALTO ISD,Educational Institution,Public,7,2,037-901,CHEROKEE,1,1,0,2020-04-01T00:00:00.000,7837,0,7837,0,0,17241.4000,0.0000,27429.5000,0.0000,0.0000,44670.9000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00176,ALTO ISD,Educational Institution,Public,7,2,037-901,CHEROKEE,1,1,0,2020-05-01T00:00:00.000,7623,0,7623,0,0,16770.6000,0.0000,26680.5000,0.0000,0.0000,43451.1000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00176,ALTO ISD,Educational Institution,Public,7,2,037-901,CHEROKEE,1,1,0,2020-06-01T00:00:00.000,7684,0,7684,0,0,16904.8000,0.0000,26894.0000,0.0000,0.0000,43798.8000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00177,JACKSONVILLE ISD,Educational Institution,Public,7,2,037-904,CHEROKEE,1,1,0,2020-03-01T00:00:00.000,2870,0,4041,0,0,6314.0000,0.0000,14143.5000,0.0000,0.0000,20457.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00177,JACKSONVILLE ISD,Educational Institution,Public,7,2,037-904,CHEROKEE,1,1,0,2020-04-01T00:00:00.000,8029,0,8655,0,0,17663.8000,0.0000,30292.5000,0.0000,0.0000,47956.3000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00177,JACKSONVILLE ISD,Educational Institution,Public,7,2,037-904,CHEROKEE,1,1,0,2020-05-01T00:00:00.000,5983,0,6429,0,0,13162.6000,0.0000,22501.5000,0.0000,0.0000,35664.1000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00177,JACKSONVILLE ISD,Educational Institution,Public,7,2,037-904,CHEROKEE,3,1,2,2020-06-01T00:00:00.000,7694,0,7684,0,0,16926.8000,0.0000,26894.0000,0.0000,0.0000,43820.8000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00177,JACKSONVILLE ISD,Educational Institution,Public,7,2,037-904,CHEROKEE,3,1,2,2020-07-01T00:00:00.000,6088,0,6080,0,0,13758.8800,0.0000,21888.0000,0.0000,0.0000,35646.8800
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00178,RUSK ISD,Educational Institution,Public,7,2,037-907,CHEROKEE,6,6,0,2020-03-01T00:00:00.000,7719,0,7719,0,0,16981.8000,0.0000,27016.5000,0.0000,0.0000,43998.3000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00178,RUSK ISD,Educational Institution,Public,7,2,037-907,CHEROKEE,1,1,0,2020-04-01T00:00:00.000,2154,0,2154,0,0,4738.8000,0.0000,7539.0000,0.0000,0.0000,12277.8000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00178,RUSK ISD,Educational Institution,Public,7,2,037-907,CHEROKEE,1,1,0,2020-05-01T00:00:00.000,6622,0,6622,0,0,14568.4000,0.0000,23177.0000,0.0000,0.0000,37745.4000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00178,RUSK ISD,Educational Institution,Public,7,2,037-907,CHEROKEE,1,1,0,2020-06-01T00:00:00.000,6101,0,6101,0,0,13422.2000,0.0000,21353.5000,0.0000,0.0000,34775.7000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00178,RUSK ISD,Educational Institution,Public,7,2,037-907,CHEROKEE,6,1,5,2020-08-01T00:00:00.000,5025,0,5554,0,0,11356.5000,0.0000,19994.4000,0.0000,0.0000,31350.9000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00178,RUSK ISD,Educational Institution,Public,7,2,037-907,CHEROKEE,5,0,5,2020-09-01T00:00:00.000,21048,0,22990,0,0,47568.4800,0.0000,82764.0000,0.0000,0.0000,130332.4800
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00179,NEW SUMMERFIELD ISD,Educational Institution,Public,7,2,037-908,CHEROKEE,1,1,0,2020-03-01T00:00:00.000,0,0,1181,0,0,0.0000,0.0000,4133.5000,0.0000,0.0000,4133.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00179,NEW SUMMERFIELD ISD,Educational Institution,Public,7,2,037-908,CHEROKEE,1,1,0,2020-04-01T00:00:00.000,0,0,3225,0,0,0.0000,0.0000,11287.5000,0.0000,0.0000,11287.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00179,NEW SUMMERFIELD ISD,Educational Institution,Public,7,2,037-908,CHEROKEE,1,1,0,2020-05-01T00:00:00.000,0,0,1773,0,0,0.0000,0.0000,6205.5000,0.0000,0.0000,6205.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00179,NEW SUMMERFIELD ISD,Educational Institution,Public,7,2,037-908,CHEROKEE,1,1,0,2020-06-01T00:00:00.000,1376,0,1936,0,0,3027.2000,0.0000,6776.0000,0.0000,0.0000,9803.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00179,NEW SUMMERFIELD ISD,Educational Institution,Public,7,2,037-908,CHEROKEE,1,1,0,2020-07-01T00:00:00.000,97,0,160,0,0,219.2200,0.0000,576.0000,0.0000,0.0000,795.2200
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00180,WELLS ISD,Educational Institution,Public,7,2,037-909,CHEROKEE,1,1,0,2020-03-01T00:00:00.000,1303,0,1303,0,0,2866.6000,0.0000,4560.5000,0.0000,0.0000,7427.1000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00180,WELLS ISD,Educational Institution,Public,7,2,037-909,CHEROKEE,1,1,0,2020-04-01T00:00:00.000,1450,0,1450,0,0,3190.0000,0.0000,5075.0000,0.0000,0.0000,8265.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00180,WELLS ISD,Educational Institution,Public,7,2,037-909,CHEROKEE,1,1,0,2020-05-01T00:00:00.000,1076,0,1076,0,0,2367.2000,0.0000,3766.0000,0.0000,0.0000,6133.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00180,WELLS ISD,Educational Institution,Public,7,2,037-909,CHEROKEE,1,1,0,2020-06-01T00:00:00.000,712,0,712,0,0,1566.4000,0.0000,2492.0000,0.0000,0.0000,4058.4000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00180,WELLS ISD,Educational Institution,Public,7,2,037-909,CHEROKEE,1,1,0,2020-07-01T00:00:00.000,793,0,793,0,0,1792.1800,0.0000,2854.8000,0.0000,0.0000,4646.9800
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00183,HENRIETTA ISD,Educational Institution,Public,9,2,039-902,CLAY,9,9,0,2020-03-01T00:00:00.000,1872,0,1872,0,0,4118.4000,0.0000,6552.0000,0.0000,0.0000,10670.4000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00183,HENRIETTA ISD,Educational Institution,Public,9,2,039-902,CLAY,9,9,0,2020-04-01T00:00:00.000,4971,0,4971,0,0,10936.2000,0.0000,17398.5000,0.0000,0.0000,28334.7000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00183,HENRIETTA ISD,Educational Institution,Public,9,2,039-902,CLAY,1,1,0,2020-05-01T00:00:00.000,5328,0,5328,0,0,11721.6000,0.0000,18648.0000,0.0000,0.0000,30369.6000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00183,HENRIETTA ISD,Educational Institution,Public,9,2,039-902,CLAY,1,1,0,2020-06-01T00:00:00.000,5412,0,5412,0,0,11906.4000,0.0000,18942.0000,0.0000,0.0000,30848.4000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00183,HENRIETTA ISD,Educational Institution,Public,9,2,039-902,CLAY,1,1,0,2020-07-01T00:00:00.000,3795,0,3795,0,0,8576.7000,0.0000,13662.0000,0.0000,0.0000,22238.7000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00183,HENRIETTA ISD,Educational Institution,Public,9,2,039-902,CLAY,4,1,3,2020-09-01T00:00:00.000,4069,0,4981,0,0,9185.9500,0.0000,17931.6000,0.0000,0.0000,27117.5500
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00184,PETROLIA ISD,Educational Institution,Public,9,2,039-903,CLAY,9,9,0,2020-03-01T00:00:00.000,2993,0,2993,0,0,6584.6000,0.0000,10475.5000,0.0000,0.0000,17060.1000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00184,PETROLIA ISD,Educational Institution,Public,9,2,039-903,CLAY,8,8,0,2020-04-01T00:00:00.000,6461,0,6461,0,0,14214.2000,0.0000,22613.5000,0.0000,0.0000,36827.7000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00184,PETROLIA ISD,Educational Institution,Public,9,2,039-903,CLAY,8,8,0,2020-05-01T00:00:00.000,4410,0,4410,0,0,9702.0000,0.0000,15435.0000,0.0000,0.0000,25137.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00184,PETROLIA ISD,Educational Institution,Public,9,2,039-903,CLAY,2,0,2,2020-09-01T00:00:00.000,3618,0,3325,0,0,8176.6800,0.0000,11970.0000,0.0000,0.0000,20146.6800
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00185,BELLEVUE ISD,Educational Institution,Public,9,2,039-904,CLAY,3,3,0,2020-03-01T00:00:00.000,89,0,89,0,0,195.8000,0.0000,311.5000,0.0000,0.0000,507.3000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00185,BELLEVUE ISD,Educational Institution,Public,9,2,039-904,CLAY,3,3,0,2020-04-01T00:00:00.000,815,0,815,0,0,1793.0000,0.0000,2852.5000,0.0000,0.0000,4645.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00185,BELLEVUE ISD,Educational Institution,Public,9,2,039-904,CLAY,3,3,0,2020-05-01T00:00:00.000,387,0,387,0,0,851.4000,0.0000,1354.5000,0.0000,0.0000,2205.9000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00186,MIDWAY ISD-HENRIETTA,Educational Institution,Public,9,2,039-905,CLAY,5,5,0,2020-03-01T00:00:00.000,1272,0,1272,0,0,2798.4000,0.0000,4452.0000,0.0000,0.0000,7250.4000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00186,MIDWAY ISD-HENRIETTA,Educational Institution,Public,9,2,039-905,CLAY,5,5,0,2020-04-01T00:00:00.000,3858,0,3858,0,0,8487.6000,0.0000,13503.0000,0.0000,0.0000,21990.6000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00186,MIDWAY ISD-HENRIETTA,Educational Institution,Public,9,2,039-905,CLAY,5,5,0,2020-05-01T00:00:00.000,2940,0,2940,0,0,6468.0000,0.0000,10290.0000,0.0000,0.0000,16758.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00188,WHITEFACE CONS ISD,Educational Institution,Public,17,1,040-902,COCHRAN,1,1,0,2020-03-01T00:00:00.000,571,0,571,0,0,1256.2000,0.0000,1987.0800,0.0000,0.0000,3243.2800
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00188,WHITEFACE CONS ISD,Educational Institution,Public,17,1,040-902,COCHRAN,1,1,0,2020-04-01T00:00:00.000,2786,0,2786,0,0,6129.2000,0.0000,9695.2800,0.0000,0.0000,15824.4800
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00188,WHITEFACE CONS ISD,Educational Institution,Public,17,1,040-902,COCHRAN,1,1,0,2020-05-01T00:00:00.000,1603,0,1603,0,0,3526.6000,0.0000,5578.4400,0.0000,0.0000,9105.0400
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00189,BRONTE ISD,Educational Institution,Public,15,4,041-901,COKE,1,1,0,2020-03-01T00:00:00.000,578,0,620,0,0,1271.6000,0.0000,2170.0000,0.0000,0.0000,3441.6000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00189,BRONTE ISD,Educational Institution,Public,15,4,041-901,COKE,2,2,0,2020-04-01T00:00:00.000,1984,0,1984,0,0,4364.8000,0.0000,6944.0000,0.0000,0.0000,11308.8000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00189,BRONTE ISD,Educational Institution,Public,15,4,041-901,COKE,1,1,0,2020-05-01T00:00:00.000,1383,0,1383,0,0,3042.6000,0.0000,4840.5000,0.0000,0.0000,7883.1000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00190,ROBERT LEE ISD,Educational Institution,Public,15,4,041-902,COKE,1,1,0,2020-03-01T00:00:00.000,1117,0,1117,0,0,2457.4000,0.0000,3909.5000,0.0000,0.0000,6366.9000
