programyear,reporttype,ceid,cename,typeofagency,typeoforg,esc,tdaregion,countydistrictcode,cecounty,sitecount,covidmealsitecount,regularmealsitecount,claimdate,breakfastmealsreimbursed,amsnackmealsreimbursed,lunchmealsreimbursed,pmsnackmealsreimbursed,suppermealsreimbursed,breakfastreimbursement,amsnackreimbursement,lunchreimbursement,pmsnackreimbursement,supperreimbursement,adminreimbursement,totalreimbursement
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00141,MARBLE FALLS ISD,Educational Institution,School Food Authority,13,4,027-904,BURNET,7,3,4,2021-06-01T00:00:00.000,3397,0,4951,1370,0,7609.2800,0.0000,19358.4100,1246.7000,0.0000,2924.0600,31138.4500
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00141,MARBLE FALLS ISD,Educational Institution,School Food Authority,13,4,027-904,BURNET,8,3,5,2021-07-01T00:00:00.000,3093,0,4363,960,0,6928.3200,0.0000,17059.3300,873.6000,0.0000,2571.7100,27432.9600
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00141,MARBLE FALLS ISD,Educational Institution,School Food Authority,13,4,027-904,BURNET,2,1,1,2021-08-01T00:00:00.000,469,0,764,409,0,1050.5600,0.0000,2987.2400,372.1900,0.0000,460.6700,4870.6600
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00143,LULING ISD,Educational Institution,School Food Authority,13,4,028-903,CALDWELL,3,0,3,2020-10-01T00:00:00.000,7379,0,11825,2169,0,15938.6400,0.0000,44462.0000,1887.0300,0.0000,6460.9700,68748.6400
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00143,LULING ISD,Educational Institution,School Food Authority,13,4,028-903,CALDWELL,3,0,3,2020-11-01T00:00:00.000,10156,0,14838,0,0,21936.9600,0.0000,55790.8800,0.0000,0.0000,8007.4600,85735.3000
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00143,LULING ISD,Educational Institution,School Food Authority,13,4,028-903,CALDWELL,3,0,3,2020-12-01T00:00:00.000,8097,0,12352,0,0,17489.5200,0.0000,46443.5200,0.0000,0.0000,6589.0200,70522.0600
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00143,LULING ISD,Educational Institution,School Food Authority,13,4,028-903,CALDWELL,3,0,3,2021-01-01T00:00:00.000,8906,0,14073,0,0,19949.4400,0.0000,55025.4300,0.0000,0.0000,7716.3400,82691.2100
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00143,LULING ISD,Educational Institution,School Food Authority,13,4,028-903,CALDWELL,3,0,3,2021-02-01T00:00:00.000,6633,0,11368,0,0,14857.9200,0.0000,44448.8800,0.0000,0.0000,6108.3000,65415.1000
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00143,LULING ISD,Educational Institution,School Food Authority,13,4,028-903,CALDWELL,3,0,3,2021-03-01T00:00:00.000,9165,0,14913,0,0,20529.6000,0.0000,58309.8300,0.0000,0.0000,8116.2600,86955.6900
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00143,LULING ISD,Educational Institution,School Food Authority,13,4,028-903,CALDWELL,4,1,3,2021-04-01T00:00:00.000,11955,0,17961,0,0,26779.2000,0.0000,70227.5100,0.0000,0.0000,9979.1000,106985.8100
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00143,LULING ISD,Educational Institution,School Food Authority,13,4,028-903,CALDWELL,4,1,3,2021-05-01T00:00:00.000,6663,0,10874,0,0,14925.1200,0.0000,42517.3400,0.0000,0.0000,5913.6800,63356.1400
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00143,LULING ISD,Educational Institution,School Food Authority,13,4,028-903,CALDWELL,2,1,1,2021-06-01T00:00:00.000,3010,0,3395,0,0,6742.4000,0.0000,13274.4500,0.0000,0.0000,2053.1900,22070.0400
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00171,HART ISD,Educational Institution,School Food Authority,16,1,035-902,CASTRO,2,1,1,2020-10-01T00:00:00.000,2862,0,2774,0,0,6181.9200,0.0000,10430.2400,0.0000,0.0000,1704.1300,18316.2900
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00171,HART ISD,Educational Institution,School Food Authority,16,1,035-902,CASTRO,2,1,1,2020-11-01T00:00:00.000,1954,0,1929,0,0,4220.6400,0.0000,7253.0400,0.0000,0.0000,1177.2400,12650.9200
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00171,HART ISD,Educational Institution,School Food Authority,16,1,035-902,CASTRO,2,1,1,2020-12-01T00:00:00.000,2363,0,2341,0,0,5104.0800,0.0000,8802.1600,0.0000,0.0000,1426.8900,15333.1300
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00171,HART ISD,Educational Institution,School Food Authority,16,1,035-902,CASTRO,1,0,1,2021-01-01T00:00:00.000,3478,0,3324,0,0,7790.7200,0.0000,12996.8400,0.0000,0.0000,2128.3900,22915.9500
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00171,HART ISD,Educational Institution,School Food Authority,16,1,035-902,CASTRO,1,0,1,2021-02-01T00:00:00.000,3021,0,2872,0,0,6767.0400,0.0000,11229.5200,0.0000,0.0000,1842.5100,19839.0700
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00171,HART ISD,Educational Institution,School Food Authority,16,1,035-902,CASTRO,1,0,1,2021-03-01T00:00:00.000,3598,0,3411,0,0,8059.5200,0.0000,13337.0100,0.0000,0.0000,2190.5400,23587.0700
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00171,HART ISD,Educational Institution,School Food Authority,16,1,035-902,CASTRO,2,1,1,2021-04-01T00:00:00.000,4037,0,3862,0,0,9042.8800,0.0000,15100.4200,0.0000,0.0000,2472.0000,26615.3000
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00171,HART ISD,Educational Institution,School Food Authority,16,1,035-902,CASTRO,2,1,1,2021-05-01T00:00:00.000,2699,0,2429,0,0,6045.7600,0.0000,9497.3900,0.0000,0.0000,1590.3500,17133.5000
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00171,HART ISD,Educational Institution,School Food Authority,16,1,035-902,CASTRO,1,1,0,2021-06-01T00:00:00.000,2312,0,2312,0,0,5178.8800,0.0000,9039.9200,0.0000,0.0000,1456.5600,15675.3600
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00181,CHILDRESS ISD,Educational Institution,School Food Authority,16,1,038-901,CHILDRESS,3,0,3,2020-10-01T00:00:00.000,5736,0,9473,0,0,12389.7600,0.0000,35618.4800,0.0000,0.0000,4951.3900,52959.6300
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00181,CHILDRESS ISD,Educational Institution,School Food Authority,16,1,038-901,CHILDRESS,3,0,3,2020-11-01T00:00:00.000,4890,0,8099,0,0,10562.4000,0.0000,30452.2400,0.0000,0.0000,4230.2100,45244.8500
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00181,CHILDRESS ISD,Educational Institution,School Food Authority,16,1,038-901,CHILDRESS,3,0,3,2020-12-01T00:00:00.000,3159,0,4963,0,0,6823.4400,0.0000,18660.8800,0.0000,0.0000,2627.1700,28111.4900
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00181,CHILDRESS ISD,Educational Institution,School Food Authority,16,1,038-901,CHILDRESS,3,0,3,2021-01-01T00:00:00.000,5242,0,9875,0,0,11742.0800,0.0000,38611.2500,0.0000,0.0000,5190.4100,55543.7400
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00181,CHILDRESS ISD,Educational Institution,School Food Authority,16,1,038-901,CHILDRESS,3,0,3,2021-02-01T00:00:00.000,3999,0,7368,0,0,8957.7600,0.0000,28808.8800,0.0000,0.0000,3892.2400,41658.8800
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00181,CHILDRESS ISD,Educational Institution,School Food Authority,16,1,038-901,CHILDRESS,3,0,3,2021-03-01T00:00:00.000,5400,0,10090,0,0,12096.0000,0.0000,39451.9000,0.0000,0.0000,5313.1800,56861.0800
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00181,CHILDRESS ISD,Educational Institution,School Food Authority,16,1,038-901,CHILDRESS,3,0,3,2021-04-01T00:00:00.000,6764,0,11778,0,0,15151.3600,0.0000,46051.9800,0.0000,0.0000,6304.5300,67507.8700
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00181,CHILDRESS ISD,Educational Institution,School Food Authority,16,1,038-901,CHILDRESS,4,1,3,2021-05-01T00:00:00.000,4174,0,7828,0,0,9349.7600,0.0000,30607.4800,0.0000,0.0000,4118.6300,44075.8700
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00181,CHILDRESS ISD,Educational Institution,School Food Authority,16,1,038-901,CHILDRESS,2,1,1,2021-06-01T00:00:00.000,0,0,1328,0,0,0.0000,0.0000,5192.4800,0.0000,0.0000,541.1600,5733.6400
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00187,MORTON ISD,Educational Institution,School Food Authority,17,1,040-901,COCHRAN,1,0,1,2021-06-01T00:00:00.000,722,0,1033,0,0,1617.2800,0.0000,4039.0300,0.0000,0.0000,581.6000,6237.9100
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00191,COLEMAN ISD,Educational Institution,School Food Authority,15,1,042-901,COLEMAN,4,1,3,2020-11-01T00:00:00.000,938,0,1040,0,0,2026.0800,0.0000,3910.4000,0.0000,0.0000,609.8700,6546.3500
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00191,COLEMAN ISD,Educational Institution,School Food Authority,15,1,042-901,COLEMAN,4,1,3,2020-12-01T00:00:00.000,4126,0,4571,0,0,8912.1600,0.0000,17186.9600,0.0000,0.0000,2681.2100,28780.3300
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00191,COLEMAN ISD,Educational Institution,School Food Authority,15,1,042-901,COLEMAN,5,2,3,2021-01-01T00:00:00.000,5460,0,6240,0,0,12230.4000,0.0000,24398.4000,0.0000,0.0000,3757.6500,40386.4500
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00191,COLEMAN ISD,Educational Institution,School Food Authority,15,1,042-901,COLEMAN,5,2,3,2021-02-01T00:00:00.000,4611,0,5910,0,0,10328.6400,0.0000,23108.1000,0.0000,0.0000,3434.2800,36871.0200
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00191,COLEMAN ISD,Educational Institution,School Food Authority,15,1,042-901,COLEMAN,5,2,3,2021-03-01T00:00:00.000,5858,0,6724,0,0,13121.9200,0.0000,26290.8400,0.0000,0.0000,4043.4400,43456.2000
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00191,COLEMAN ISD,Educational Institution,School Food Authority,15,1,042-901,COLEMAN,5,2,3,2021-04-01T00:00:00.000,6893,0,8717,0,0,15440.3200,0.0000,34083.4700,0.0000,0.0000,5085.8700,54609.6600
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00191,COLEMAN ISD,Educational Institution,School Food Authority,15,1,042-901,COLEMAN,5,2,3,2021-05-01T00:00:00.000,5122,0,6183,0,0,11473.2800,0.0000,24175.5300,0.0000,0.0000,3659.2200,39308.0300
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00191,COLEMAN ISD,Educational Institution,School Food Authority,15,1,042-901,COLEMAN,1,0,1,2021-06-01T00:00:00.000,574,0,743,0,0,1285.7600,0.0000,2905.1300,0.0000,0.0000,430.4900,4621.3800
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00202,PLANO ISD,Educational Institution,School Food Authority,10,2,043-910,COLLIN,81,9,72,2020-10-01T00:00:00.000,122278,0,288609,0,0,264120.4800,0.0000,1085169.8400,0.0000,0.0000,139568.8000,1488859.1200
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00202,PLANO ISD,Educational Institution,School Food Authority,10,2,043-910,COLLIN,77,5,72,2020-11-01T00:00:00.000,90614,0,212062,0,0,195726.2400,0.0000,797353.1200,0.0000,0.0000,102716.3500,1095795.7100
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00202,PLANO ISD,Educational Institution,School Food Authority,10,2,043-910,COLLIN,77,5,72,2020-12-01T00:00:00.000,85598,0,200136,0,0,184891.6800,0.0000,752511.3600,0.0000,0.0000,96956.9500,1034359.9900
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00202,PLANO ISD,Educational Institution,School Food Authority,10,2,043-910,COLLIN,79,7,72,2021-01-01T00:00:00.000,113049,0,274744,0,0,253229.7600,0.0000,1074249.0400,0.0000,0.0000,137111.5800,1464590.3800
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00202,PLANO ISD,Educational Institution,School Food Authority,10,2,043-910,COLLIN,79,7,72,2021-02-01T00:00:00.000,99397,0,226711,0,0,222649.2800,0.0000,886440.0100,0.0000,0.0000,114500.5600,1223589.8500
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,00202,PLANO ISD,Educational Institution,School Food Authority,10,2,043-910,COLLIN,82,10,72,2021-03-01T00:00:00.000,123738,0,300163,0,0,277173.1200,0.0000,1173637.3300,0.0000,0.0000,149848.1300,1600658.5800
