programyear,reporttype,ceid,cename,typeofagency,typeoforg,esc,tdaregion,countydistrictcode,cecounty,sitecount,covidmealsitecount,regularmealsitecount,claimdate,breakfastmealsreimbursed,amsnackmealsreimbursed,lunchmealsreimbursed,pmsnackmealsreimbursed,suppermealsreimbursed,breakfastreimbursement,amsnackreimbursement,lunchreimbursement,pmsnackreimbursement,supperreimbursement,adminreimbursement,totalreimbursement
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,03550,YOUNG WOMEN’S CHRISTIAN ASSOCIATION EL PASO DEL NORTE REGION,Private Non Profit Organization,Private Nonprofit,19,1,071-,EL PASO,2,0,2,2020-07-01T00:00:00.000,973,0,1758,0,0,2101.6800,0.0000,6610.0800,0.0000,0.0000,899.2200,9610.9800
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,03550,YOUNG WOMEN’S CHRISTIAN ASSOCIATION EL PASO DEL NORTE REGION,Private Non Profit Organization,Private Nonprofit,19,1,071-,EL PASO,1,0,1,2020-08-01T00:00:00.000,375,0,729,0,0,810.0000,0.0000,2741.0400,0.0000,0.0000,366.7600,3917.8000
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,03554,"YOUNG WOMEN'S CHRISTIAN ASSOCIATION OF LUBBOCK, TEX",Private Non Profit Organization,Private Nonprofit,17,1,152-,LUBBOCK,2,2,0,2020-03-01T00:00:00.000,0,0,1012,1007,0,0.0000,0.0000,3805.1200,876.0900,0.0000,505.4600,5186.6700
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,03554,"YOUNG WOMEN'S CHRISTIAN ASSOCIATION OF LUBBOCK, TEX",Private Non Profit Organization,Private Nonprofit,17,1,152-,LUBBOCK,2,2,0,2020-04-01T00:00:00.000,0,0,3834,3834,0,0.0000,0.0000,14415.8400,3335.5800,0.0000,1917.0100,19668.4300
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,03554,"YOUNG WOMEN'S CHRISTIAN ASSOCIATION OF LUBBOCK, TEX",Private Non Profit Organization,Private Nonprofit,17,1,152-,LUBBOCK,3,2,1,2020-05-01T00:00:00.000,0,0,3535,3537,0,0.0000,0.0000,13291.6000,3077.1900,0.0000,1767.7200,18136.5100
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,03554,"YOUNG WOMEN'S CHRISTIAN ASSOCIATION OF LUBBOCK, TEX",Private Non Profit Organization,Private Nonprofit,17,1,152-,LUBBOCK,3,2,1,2020-06-01T00:00:00.000,0,0,5148,5166,0,0.0000,0.0000,19356.4800,4494.4200,0.0000,2575.9400,26426.8400
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,03554,"YOUNG WOMEN'S CHRISTIAN ASSOCIATION OF LUBBOCK, TEX",Private Non Profit Organization,Private Nonprofit,17,1,152-,LUBBOCK,3,2,1,2020-07-01T00:00:00.000,0,0,5846,5856,0,0.0000,0.0000,21980.9600,5094.7200,0.0000,2924.0800,29999.7600
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,03554,"YOUNG WOMEN'S CHRISTIAN ASSOCIATION OF LUBBOCK, TEX",Private Non Profit Organization,Private Nonprofit,17,1,152-,LUBBOCK,3,2,1,2020-08-01T00:00:00.000,0,0,2576,2576,0,0.0000,0.0000,9685.7600,2241.1200,0.0000,1288.0000,13214.8800
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,03627,Food & Nutrition Solutions Inc.,Private Non Profit Organization,Private Nonprofit,7,3,003-,ANGELINA,2,2,0,2020-05-01T00:00:00.000,1902,0,0,0,0,4108.3200,0.0000,0.0000,0.0000,0.0000,408.9300,4517.2500
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,03627,Food & Nutrition Solutions Inc.,Private Non Profit Organization,Private Nonprofit,7,3,003-,ANGELINA,5,5,0,2020-06-01T00:00:00.000,4549,0,4915,0,0,9825.8400,0.0000,18480.4000,0.0000,0.0000,2907.1800,31213.4200
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,03627,Food & Nutrition Solutions Inc.,Private Non Profit Organization,Private Nonprofit,7,3,003-,ANGELINA,9,9,0,2020-07-01T00:00:00.000,5571,0,6313,288,288,12033.3600,0.0000,23736.8800,250.5600,1082.8800,3819.6200,40923.3000
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,03627,Food & Nutrition Solutions Inc.,Private Non Profit Organization,Private Nonprofit,7,3,003-,ANGELINA,2,2,0,2020-08-01T00:00:00.000,884,0,884,0,0,1909.4400,0.0000,3323.8400,0.0000,0.0000,537.0300,5770.3100
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,03689,S. Tracy Howard Project,Private Non Profit Organization,Private Nonprofit,11,2,0,DENTON,9,9,0,2020-05-01T00:00:00.000,5016,0,5016,0,0,10834.5600,0.0000,18860.1600,0.0000,0.0000,3047.2200,32741.9400
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,03689,S. Tracy Howard Project,Private Non Profit Organization,Private Nonprofit,11,2,0,DENTON,18,18,0,2020-06-01T00:00:00.000,26585,0,26585,0,0,57423.6000,0.0000,99959.6000,0.0000,0.0000,16150.3900,173533.5900
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,03689,S. Tracy Howard Project,Private Non Profit Organization,Private Nonprofit,11,2,0,DENTON,19,19,0,2020-07-01T00:00:00.000,29436,0,29436,0,0,63581.7600,0.0000,110679.3600,0.0000,0.0000,17882.3700,192143.4900
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,03689,S. Tracy Howard Project,Private Non Profit Organization,Private Nonprofit,11,2,0,DENTON,19,19,0,2020-08-01T00:00:00.000,15095,0,15095,0,0,32605.2000,0.0000,56757.2000,0.0000,0.0000,9170.2200,98532.6200
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,03793,"Urban Change for Life Center, Inc.",Private Non Profit Organization,Private Nonprofit,10,2,0,DALLAS,16,15,1,2020-07-01T00:00:00.000,11135,0,11135,0,0,24051.6000,0.0000,41867.6000,0.0000,0.0000,6764.5200,72683.7200
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,03793,"Urban Change for Life Center, Inc.",Private Non Profit Organization,Private Nonprofit,10,2,0,DALLAS,16,15,1,2020-08-01T00:00:00.000,20813,0,20813,0,0,44956.0800,0.0000,78256.8800,0.0000,0.0000,12643.9000,135856.8600
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,03802,Purple Hearts Inc,Private Non Profit Organization,Private Nonprofit,11,2,0,TARRANT,13,13,0,2020-03-01T00:00:00.000,3575,0,4610,3640,3640,7722.0000,0.0000,17333.6000,3166.8000,13686.4000,4398.0600,46306.8600
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,03802,Purple Hearts Inc,Private Non Profit Organization,Private Nonprofit,11,2,0,TARRANT,16,16,0,2020-04-01T00:00:00.000,7130,0,9200,17635,17635,15400.8000,0.0000,34592.0000,15342.4500,66307.6000,13961.4500,145604.3000
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,03802,Purple Hearts Inc,Private Non Profit Organization,Private Nonprofit,11,2,0,TARRANT,15,15,0,2020-05-01T00:00:00.000,8025,0,8025,17600,17600,17334.0000,0.0000,30174.0000,15312.0000,66176.0000,13675.1900,142671.1900
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,03802,Purple Hearts Inc,Private Non Profit Organization,Private Nonprofit,11,2,0,TARRANT,21,20,1,2020-06-01T00:00:00.000,13329,950,22454,14485,6310,28790.6400,826.5000,84427.0400,12601.9500,23725.6000,15814.8900,166186.6200
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,03802,Purple Hearts Inc,Private Non Profit Organization,Private Nonprofit,11,2,0,TARRANT,19,18,1,2020-07-01T00:00:00.000,9000,330,11860,4312,2332,19440.0000,287.1000,44593.6000,3751.4400,8768.3200,8004.3800,84844.8400
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,03802,Purple Hearts Inc,Private Non Profit Organization,Private Nonprofit,11,2,0,TARRANT,11,11,0,2020-08-01T00:00:00.000,520,0,1560,1170,570,1123.2000,0.0000,5865.6000,1017.9000,2143.2000,1073.6100,11223.5100
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,03949,"TRIANGLE COMMUNITY OUTREACH, INC.",Private Non Profit Organization,Private Nonprofit,5,3,0,JEFFERSON,43,43,0,2020-03-01T00:00:00.000,9068,0,9068,0,0,19586.8800,0.0000,34095.6800,0.0000,0.0000,5508.8100,59191.3700
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,03949,"TRIANGLE COMMUNITY OUTREACH, INC.",Private Non Profit Organization,Private Nonprofit,5,3,0,JEFFERSON,43,43,0,2020-04-01T00:00:00.000,27142,0,26926,0,0,58626.7200,0.0000,101241.7600,0.0000,0.0000,16403.9900,176272.4700
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,03949,"TRIANGLE COMMUNITY OUTREACH, INC.",Private Non Profit Organization,Private Nonprofit,5,3,0,JEFFERSON,52,52,0,2020-05-01T00:00:00.000,26742,0,26742,0,0,57762.7200,0.0000,100549.9200,0.0000,0.0000,16245.7700,174558.4100
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,03949,"TRIANGLE COMMUNITY OUTREACH, INC.",Private Non Profit Organization,Private Nonprofit,5,3,0,JEFFERSON,59,59,0,2020-06-01T00:00:00.000,33552,0,33552,0,0,72472.3200,0.0000,126155.5200,0.0000,0.0000,20382.8400,219010.6800
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,03949,"TRIANGLE COMMUNITY OUTREACH, INC.",Private Non Profit Organization,Private Nonprofit,5,3,0,JEFFERSON,52,52,0,2020-07-01T00:00:00.000,25715,0,25715,0,0,55544.4000,0.0000,96688.4000,0.0000,0.0000,15621.8700,167854.6700
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,03949,"TRIANGLE COMMUNITY OUTREACH, INC.",Private Non Profit Organization,Private Nonprofit,5,3,0,JEFFERSON,50,50,0,2020-08-01T00:00:00.000,9150,0,9150,0,0,19764.0000,0.0000,34404.0000,0.0000,0.0000,5558.6300,59726.6300
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,03974,P.L.A.Y.S. (Positive Leadership Advances Youth Self Development),Private Non Profit Organization,Private Nonprofit,10,2,0,DALLAS,4,3,1,2020-06-01T00:00:00.000,2985,0,4880,835,0,6447.6000,0.0000,18348.8000,726.4500,0.0000,2176.6300,27699.4800
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,03974,P.L.A.Y.S. (Positive Leadership Advances Youth Self Development),Private Non Profit Organization,Private Nonprofit,10,2,0,DALLAS,4,3,1,2020-07-01T00:00:00.000,3360,0,5560,1025,0,7257.6000,0.0000,20905.6000,891.7500,0.0000,2479.2300,31534.1800
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,03974,P.L.A.Y.S. (Positive Leadership Advances Youth Self Development),Private Non Profit Organization,Private Nonprofit,10,2,0,DALLAS,4,3,1,2020-08-01T00:00:00.000,1865,0,3370,900,0,4028.4000,0.0000,12671.2000,783.0000,0.0000,1497.2300,18979.8300
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,04007,SOUTH TEXAS FOOD BANK,Private Non Profit Organization,Private Nonprofit,1,5,240-,WEBB,6,6,0,2020-06-01T00:00:00.000,0,0,7151,7151,0,0.0000,0.0000,26887.7600,6221.3700,0.0000,3575.5000,36684.6300
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,04007,SOUTH TEXAS FOOD BANK,Private Non Profit Organization,Private Nonprofit,1,5,240-,WEBB,6,6,0,2020-07-01T00:00:00.000,0,0,9510,9510,0,0.0000,0.0000,35757.6000,8273.7000,0.0000,4755.0100,48786.3100
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,04007,SOUTH TEXAS FOOD BANK,Private Non Profit Organization,Private Nonprofit,1,5,240-,WEBB,6,6,0,2020-08-01T00:00:00.000,0,0,6469,6469,0,0.0000,0.0000,24323.4400,5628.0300,0.0000,3234.5000,33185.9700
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,04080,Village Hands and Hearts Inc.,Private Non Profit Organization,Private Nonprofit,10,2,0,DALLAS,2,2,0,2020-04-01T00:00:00.000,3097,0,3605,0,0,6689.5200,0.0000,13554.8000,0.0000,0.0000,2080.8200,22325.1400
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,04080,Village Hands and Hearts Inc.,Private Non Profit Organization,Private Nonprofit,10,2,0,DALLAS,2,2,0,2020-05-01T00:00:00.000,3458,0,4613,0,0,7469.2800,0.0000,17344.8800,0.0000,0.0000,2554.0700,27368.2300
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,04080,Village Hands and Hearts Inc.,Private Non Profit Organization,Private Nonprofit,10,2,0,DALLAS,5,5,0,2020-06-01T00:00:00.000,10253,0,10742,0,0,22146.4800,0.0000,40389.9200,0.0000,0.0000,6420.6400,68957.0400
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,04080,Village Hands and Hearts Inc.,Private Non Profit Organization,Private Nonprofit,10,2,0,DALLAS,5,5,0,2020-07-01T00:00:00.000,11743,0,11743,0,0,25364.8800,0.0000,44153.6800,0.0000,0.0000,7133.8800,76652.4400
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,04080,Village Hands and Hearts Inc.,Private Non Profit Organization,Private Nonprofit,10,2,0,DALLAS,5,5,0,2020-08-01T00:00:00.000,8724,0,8724,0,0,18843.8400,0.0000,32802.2400,0.0000,0.0000,5299.8300,56945.9100
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,04119,J.E.W.E.L. Foundation,Private Non Profit Organization,Private Nonprofit,10,2,0,DALLAS,16,16,0,2020-06-01T00:00:00.000,1050,0,4685,200,386,2268.0000,0.0000,17615.6000,174.0000,1451.3600,2237.6200,23746.5800
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,04119,J.E.W.E.L. Foundation,Private Non Profit Organization,Private Nonprofit,10,2,0,DALLAS,16,16,0,2020-07-01T00:00:00.000,1725,0,6919,420,721,3726.0000,0.0000,26015.4400,365.4000,2710.9600,3414.7300,36232.5300
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,04119,J.E.W.E.L. Foundation,Private Non Profit Organization,Private Nonprofit,10,2,0,DALLAS,16,16,0,2020-08-01T00:00:00.000,1785,0,7667,250,500,3855.6000,0.0000,28827.9200,217.5000,1880.0000,3616.2100,38397.2300
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,04119,J.E.W.E.L. Foundation,Private Non Profit Organization,Private Nonprofit,10,2,0,DALLAS,10,10,0,2020-09-01T00:00:00.000,0,0,1283,0,0,0.0000,0.0000,4824.0800,0.0000,0.0000,503.5800,5327.6600
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,04323,Kids Cove Community Outreach,Private Non Profit Organization,Private Nonprofit,10,2,0,DALLAS,6,6,0,2020-06-01T00:00:00.000,4558,0,5035,0,0,9845.2800,0.0000,18931.6000,0.0000,0.0000,2956.2100,31733.0900
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,04323,Kids Cove Community Outreach,Private Non Profit Organization,Private Nonprofit,10,2,0,DALLAS,7,7,0,2020-07-01T00:00:00.000,7641,0,8153,0,0,16504.5600,0.0000,30655.2800,0.0000,0.0000,4842.8700,52002.7100
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,04323,Kids Cove Community Outreach,Private Non Profit Organization,Private Nonprofit,10,2,0,DALLAS,7,7,0,2020-08-01T00:00:00.000,8234,0,8234,0,0,17785.4400,0.0000,30959.8400,0.0000,0.0000,5002.1600,53747.4400
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,04405,"NUTRITION TRANSITIONS, INC.",Private Non Profit Organization,Private Nonprofit,4,3,0,DALLAS,6,0,6,2020-06-01T00:00:00.000,2430,500,3780,1950,1100,5248.8000,435.0000,14212.8000,1696.5000,4136.0000,2701.2300,28430.3300
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,04405,"NUTRITION TRANSITIONS, INC.",Private Non Profit Organization,Private Nonprofit,4,3,0,DALLAS,12,0,12,2020-07-01T00:00:00.000,5304,500,7449,4543,3423,11456.6400,435.0000,28008.2400,3952.4100,12870.4800,5949.7400,62672.5100
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,04405,"NUTRITION TRANSITIONS, INC.",Private Non Profit Organization,Private Nonprofit,4,3,0,DALLAS,13,0,13,2020-08-01T00:00:00.000,2860,0,3690,2562,2722,6177.6000,0.0000,13874.4000,2228.9400,10234.7200,3407.0400,35922.7000
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,04463,FIRST BAPTIST CHURCH OF KAUFMAN,Private Non Profit Organization,Private Nonprofit,10,2,0,KAUFMAN,1,1,0,2020-03-01T00:00:00.000,900,0,900,0,0,1944.0000,0.0000,3384.0000,0.0000,0.0000,546.7500,5874.7500
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,04463,FIRST BAPTIST CHURCH OF KAUFMAN,Private Non Profit Organization,Private Nonprofit,10,2,0,KAUFMAN,1,1,0,2020-04-01T00:00:00.000,1080,0,1080,0,0,2332.8000,0.0000,4060.8000,0.0000,0.0000,656.1000,7049.7000
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,04463,FIRST BAPTIST CHURCH OF KAUFMAN,Private Non Profit Organization,Private Nonprofit,10,2,0,KAUFMAN,1,0,1,2020-05-01T00:00:00.000,490,0,500,0,0,1058.4000,0.0000,1880.0000,0.0000,0.0000,301.6000,3240.0000
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,04463,FIRST BAPTIST CHURCH OF KAUFMAN,Private Non Profit Organization,Private Nonprofit,10,2,0,KAUFMAN,1,0,1,2020-06-01T00:00:00.000,1476,0,1762,0,0,3188.1600,0.0000,6625.1200,0.0000,0.0000,1008.9300,10822.2100
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,04463,FIRST BAPTIST CHURCH OF KAUFMAN,Private Non Profit Organization,Private Nonprofit,10,2,0,KAUFMAN,1,0,1,2020-07-01T00:00:00.000,799,0,809,0,0,1725.8400,0.0000,3041.8400,0.0000,0.0000,489.3200,5257.0000
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,04463,FIRST BAPTIST CHURCH OF KAUFMAN,Private Non Profit Organization,Private Nonprofit,10,2,0,KAUFMAN,1,0,1,2020-08-01T00:00:00.000,351,0,354,0,0,758.1600,0.0000,1331.0400,0.0000,0.0000,214.4200,2303.6200
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0,DALLAS,11,11,0,2020-06-01T00:00:00.000,1078,6637,7715,0,0,2328.4800,5774.1900,29008.4000,0.0000,0.0000,3973.3900,41084.4600
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0,DALLAS,10,10,0,2020-07-01T00:00:00.000,572,8342,8914,0,0,1235.5200,7257.5400,33516.6400,0.0000,0.0000,4518.5000,46528.2000
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,0,DALLAS,10,10,0,2020-08-01T00:00:00.000,262,3744,4006,0,0,565.9200,3257.2800,15062.5600,0.0000,0.0000,2031.1700,20916.9300
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,04581,INTERNATIONAL LEADERSHIP OF TEXAS,Educational Institution,School Food Authority,10,2,057-848,DALLAS,28,28,0,2020-06-01T00:00:00.000,104376,0,104376,0,0,225452.1600,0.0000,392453.7600,0.0000,0.0000,63408.4200,681314.3400
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,04581,INTERNATIONAL LEADERSHIP OF TEXAS,Educational Institution,School Food Authority,10,2,057-848,DALLAS,27,27,0,2020-07-01T00:00:00.000,121201,0,121201,0,0,261794.1600,0.0000,455715.7600,0.0000,0.0000,73629.6100,791139.5300
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,04581,INTERNATIONAL LEADERSHIP OF TEXAS,Educational Institution,School Food Authority,10,2,057-848,DALLAS,26,26,0,2020-08-01T00:00:00.000,28214,0,28214,0,0,60942.2400,0.0000,106084.6400,0.0000,0.0000,17140.0100,184166.8900
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,04581,INTERNATIONAL LEADERSHIP OF TEXAS,Educational Institution,School Food Authority,10,2,057-848,DALLAS,59,26,33,2020-09-01T00:00:00.000,41584,0,51531,0,0,89821.4400,0.0000,193756.5600,0.0000,0.0000,29166.4800,312744.4800
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,04660,NORA'S WOMEN OF PURPOSE,Private Non Profit Organization,Private Nonprofit,10,2,0,DALLAS,18,18,0,2020-05-01T00:00:00.000,9075,0,9075,0,0,19602.0000,0.0000,34122.0000,0.0000,0.0000,5513.0700,59237.0700
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,04660,NORA'S WOMEN OF PURPOSE,Private Non Profit Organization,Private Nonprofit,10,2,0,DALLAS,20,20,0,2020-06-01T00:00:00.000,21262,0,21310,0,0,45925.9200,0.0000,80125.6000,0.0000,0.0000,12935.5100,138987.0300
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,04660,NORA'S WOMEN OF PURPOSE,Private Non Profit Organization,Private Nonprofit,10,2,0,DALLAS,20,20,0,2020-07-01T00:00:00.000,23157,0,23221,0,0,50019.1200,0.0000,87310.9600,0.0000,0.0000,14093.0000,151423.0800
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,04660,NORA'S WOMEN OF PURPOSE,Private Non Profit Organization,Private Nonprofit,10,2,0,DALLAS,20,20,0,2020-08-01T00:00:00.000,10316,0,10316,0,0,22282.5600,0.0000,38788.1600,0.0000,0.0000,6266.9700,67337.6900
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,04742,Be A Champion Inc.,Private Non Profit Organization,Private Nonprofit,4,3,0,HARRIS,31,31,0,2020-04-01T00:00:00.000,54100,0,55888,767,767,116856.0000,0.0000,210138.8800,667.2900,2883.9200,28156.4400,358702.5300
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,04742,Be A Champion Inc.,Private Non Profit Organization,Private Nonprofit,4,3,0,HARRIS,141,141,0,2020-05-01T00:00:00.000,361960,0,371238,60,1882,781833.6000,0.0000,1395854.8800,52.2000,7076.3200,184350.9800,2369167.9800
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,04742,Be A Champion Inc.,Private Non Profit Organization,Private Nonprofit,4,3,0,HARRIS,158,158,0,2020-06-01T00:00:00.000,521466,0,551256,0,2092,1126366.5600,0.0000,2072722.5600,0.0000,7865.9200,270865.0800,3477820.1200
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,04742,Be A Champion Inc.,Private Non Profit Organization,Private Nonprofit,4,3,0,HARRIS,191,191,0,2020-07-01T00:00:00.000,625819,0,632218,0,1554,1351769.0400,0.0000,2377139.6800,0.0000,5843.0400,315313.2400,4050065.0000
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,04742,Be A Champion Inc.,Private Non Profit Organization,Private Nonprofit,4,3,0,HARRIS,183,183,0,2020-08-01T00:00:00.000,525159,0,526486,0,6764,1134343.4400,0.0000,1979587.3600,0.0000,25432.6400,265461.3200,3404824.7600
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,04742,Be A Champion Inc.,Private Non Profit Organization,Private Nonprofit,4,3,0,HARRIS,39,39,0,2020-09-01T00:00:00.000,43480,0,42602,0,313,93916.8000,0.0000,160183.5200,0.0000,1176.8800,21446.2700,276723.4700
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,04838,BOYS AND GIRLS CLUB OF ZAPATA COUNTY,Private Non Profit Organization,Private Nonprofit,1,5,0,ZAPATA,2,2,0,2020-07-01T00:00:00.000,0,0,0,2916,2916,0.0000,0.0000,0.0000,2536.9200,10964.1600,1458.0000,14959.0800
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,04838,BOYS AND GIRLS CLUB OF ZAPATA COUNTY,Private Non Profit Organization,Private Nonprofit,1,5,0,ZAPATA,2,2,0,2020-08-01T00:00:00.000,0,0,0,825,825,0.0000,0.0000,0.0000,717.7500,3102.0000,412.5000,4232.2500
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,04873,"CUSTER ROAD UNITED METHODIST CHURCH, INC",Private Non Profit Organization,Private Nonprofit,10,2,0,COLLIN,1,1,0,2020-03-01T00:00:00.000,600,0,600,0,0,1296.0000,0.0000,2256.0000,0.0000,0.0000,298.5000,3850.5000
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,04873,"CUSTER ROAD UNITED METHODIST CHURCH, INC",Private Non Profit Organization,Private Nonprofit,10,2,0,COLLIN,1,1,0,2020-04-01T00:00:00.000,450,0,450,0,0,972.0000,0.0000,1692.0000,0.0000,0.0000,223.8800,2887.8800
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,04873,"CUSTER ROAD UNITED METHODIST CHURCH, INC",Private Non Profit Organization,Private Nonprofit,10,2,0,COLLIN,1,1,0,2020-06-01T00:00:00.000,0,0,1577,0,0,0.0000,0.0000,5929.5200,0.0000,0.0000,516.4700,6445.9900
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,04873,"CUSTER ROAD UNITED METHODIST CHURCH, INC",Private Non Profit Organization,Private Nonprofit,10,2,0,COLLIN,1,1,0,2020-07-01T00:00:00.000,0,0,1864,0,0,0.0000,0.0000,7008.6400,0.0000,0.0000,610.4600,7619.1000
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,04873,"CUSTER ROAD UNITED METHODIST CHURCH, INC",Private Non Profit Organization,Private Nonprofit,10,2,0,COLLIN,1,1,0,2020-08-01T00:00:00.000,0,0,404,0,0,0.0000,0.0000,1519.0400,0.0000,0.0000,132.3100,1651.3500
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,04959,"JOURNEYS OF THE HEART, Inc.",Private Non Profit Organization,Private Nonprofit,7,3,0,TYLER,4,3,1,2020-07-01T00:00:00.000,112,0,1085,0,3148,241.9200,0.0000,4079.6000,0.0000,11836.4800,1685.5300,17843.5300
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,04959,"JOURNEYS OF THE HEART, Inc.",Private Non Profit Organization,Private Nonprofit,7,3,0,TYLER,2,2,0,2020-08-01T00:00:00.000,0,0,0,0,1512,0.0000,0.0000,0.0000,0.0000,5685.1200,593.4600,6278.5800
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,05006,BRIGHT NUTRITION,Private Non Profit Organization,Private Nonprofit,1,5,0,CAMERON,13,13,0,2020-03-01T00:00:00.000,0,0,3470,3470,0,0.0000,0.0000,13047.2000,3018.9000,0.0000,1431.3800,17497.4800
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,05006,BRIGHT NUTRITION,Private Non Profit Organization,Private Nonprofit,1,5,0,CAMERON,13,13,0,2020-04-01T00:00:00.000,12103,0,15778,0,0,26142.4800,0.0000,59325.2800,0.0000,0.0000,7224.8100,92692.5700
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,05006,BRIGHT NUTRITION,Private Non Profit Organization,Private Nonprofit,1,5,0,CAMERON,13,13,0,2020-05-01T00:00:00.000,20972,0,20972,0,0,45299.5200,0.0000,78854.7200,0.0000,0.0000,10433.5700,134587.8100
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,05006,BRIGHT NUTRITION,Private Non Profit Organization,Private Nonprofit,1,5,0,CAMERON,13,13,0,2020-06-01T00:00:00.000,19085,0,19085,0,0,41223.6000,0.0000,71759.6000,0.0000,0.0000,9494.7900,122477.9900
